order_id,created_at,order_value,items_count,estimated_prep_time,estimated_delivery_time,customer_lat,customer_lon,order_status,restaurant_id,weather_level,traffic_level
8803,2026-01-08 23:35:11,63.33,6,14,24,43.239013,-2.966488,DELIVERED,20,RAIN,MEDIUM
8804,2026-01-10 22:33:50,29.08,2,24,27,43.208623,-2.975948,DELIVERED,45,RAIN,HIGH
8805,2026-01-01 14:31:08,36.56,4,20,23,43.265993,-2.88586,DELIVERED,31,CLEAR,MEDIUM
8806,2026-01-29 12:44:51,13.87,1,19,20,43.207858,-2.938194,DELIVERED,25,CLEAR,MEDIUM
8807,2026-01-07 00:31:07,34.54,2,25,18,43.299539,-2.967539,DELIVERED,28,CLEAR,LOW
8808,2026-01-11 20:07:12,75.52,4,19,11,43.272272,-2.975943,DELIVERED,6,CLEAR,LOW
8809,2026-01-15 12:14:23,78.1,6,12,23,43.233596,-2.953763,DELIVERED,8,WIND,HIGH
8810,2026-01-18 21:22:29,82.83,6,27,33,43.222772,-2.918959,DELIVERED,39,RAIN,HIGH
8811,2026-01-11 21:18:36,113.75,6,24,18,43.299061,-2.891024,CANCELLED,10,WIND,HIGH
8812,2026-01-09 14:56:36,95.05,5,33,22,43.218026,-2.970963,DELIVERED,28,RAIN,MEDIUM
8813,2026-01-18 21:34:36,53.39,4,33,18,43.272694,-2.973206,DELIVERED,22,CLEAR,MEDIUM
8814,2026-01-24 09:59:13,53.83,3,25,15,43.233897,-2.914718,DELIVERED,28,CLEAR,MEDIUM
8815,2026-01-20 23:15:19,22.97,2,17,17,43.206804,-2.922827,DELIVERED,5,CLEAR,MEDIUM
8816,2026-01-23 05:12:21,50.4,5,20,25,43.218028,-2.966315,DELIVERED,19,RAIN,LOW
8817,2026-01-05 14:52:09,47.94,4,28,21,43.290925,-2.953594,DELIVERED,45,CLEAR,HIGH
8818,2026-01-08 07:55:30,59.41,3,28,15,43.223495,-2.943252,DELIVERED,33,CLEAR,LOW
8819,2026-01-04 13:39:42,51.98,5,17,22,43.214501,-2.914185,DELIVERED,47,CLEAR,HIGH
8820,2026-01-13 12:13:43,25.43,2,23,18,43.218688,-2.985277,DELIVERED,22,CLEAR,MEDIUM
8821,2026-01-29 19:30:26,95.5,5,21,24,43.28755,-2.885769,DELIVERED,36,RAIN,LOW
8822,2026-01-19 05:50:11,18.54,1,31,26,43.231528,-2.926236,DELIVERED,18,WIND,HIGH
8823,2026-01-18 00:40:29,58.02,5,20,17,43.288249,-2.941901,DELIVERED,3,CLEAR,MEDIUM
8824,2026-01-28 20:31:44,71.47,5,21,20,43.212733,-2.924253,DELIVERED,14,CLEAR,MEDIUM
8825,2026-01-01 12:47:42,81.55,6,17,20,43.209416,-2.961336,DELIVERED,39,CLEAR,MEDIUM
8826,2026-01-30 22:34:25,35.63,3,17,23,43.235253,-2.936842,DELIVERED,44,CLEAR,HIGH
8827,2026-01-03 23:05:21,50.29,5,13,13,43.204831,-2.911681,DELIVERED,16,CLEAR,LOW
8828,2026-01-20 15:57:53,70.54,5,17,22,43.260974,-2.955973,DELIVERED,13,WIND,LOW
8829,2026-01-02 09:18:25,53.53,3,24,18,43.239825,-2.961055,DELIVERED,36,RAIN,LOW
8830,2026-01-09 15:39:04,63.1,5,15,12,43.279107,-2.953292,DELIVERED,40,CLEAR,LOW
8831,2026-01-05 22:57:22,31.73,3,21,24,43.278937,-2.982507,DELIVERED,7,CLEAR,HIGH
8832,2026-01-09 21:16:01,40.55,2,41,14,43.27618,-2.926179,DELIVERED,9,CLEAR,MEDIUM
8833,2026-01-26 17:35:05,44.46,3,24,16,43.21222,-2.897008,DELIVERED,48,RAIN,MEDIUM
8834,2026-01-16 13:39:53,54.54,4,28,20,43.265684,-2.989445,CANCELLED,25,CLEAR,MEDIUM
8835,2026-01-25 22:26:04,63.26,5,21,22,43.281984,-2.93675,DELIVERED,42,CLEAR,HIGH
8836,2026-01-05 20:40:34,39.61,4,11,19,43.286981,-2.987107,DELIVERED,43,CLEAR,LOW
8837,2026-01-12 20:25:09,18.88,1,25,23,43.201497,-2.922066,DELIVERED,28,RAIN,LOW
8838,2026-01-04 13:27:07,44.38,4,20,32,43.276086,-2.987864,DELIVERED,41,RAIN,HIGH
8839,2026-01-08 21:34:13,15.48,1,31,22,43.246004,-2.890783,DELIVERED,12,CLEAR,MEDIUM
8840,2026-01-29 04:24:52,85.56,6,19,16,43.252336,-2.937621,DELIVERED,48,CLEAR,LOW
8841,2026-01-08 04:40:25,34.95,4,14,25,43.240548,-2.904364,DELIVERED,16,CLEAR,MEDIUM
8842,2026-01-16 03:35:01,53.29,4,15,24,43.246598,-2.885861,DELIVERED,3,CLEAR,MEDIUM
8843,2026-01-07 20:55:00,63.69,6,13,20,43.279662,-2.981614,DELIVERED,30,RAIN,LOW
8844,2026-01-07 19:57:00,64.0,5,15,19,43.236057,-2.957022,DELIVERED,35,CLEAR,MEDIUM
8845,2026-01-25 17:37:49,37.83,3,13,22,43.280033,-2.885729,DELIVERED,40,RAIN,LOW
8846,2026-01-19 15:32:30,43.68,3,26,13,43.267343,-2.91267,DELIVERED,14,CLEAR,LOW
8847,2026-01-14 14:16:55,41.26,3,29,28,43.213984,-2.957003,DELIVERED,14,CLEAR,HIGH
8848,2026-01-24 02:18:30,81.68,6,16,15,43.233983,-2.937858,CANCELLED,46,CLEAR,LOW
8849,2026-01-18 14:22:10,27.66,3,23,27,43.208249,-2.898644,DELIVERED,21,RAIN,MEDIUM
8850,2026-01-29 21:14:38,46.54,4,27,16,43.282896,-2.929743,DELIVERED,34,CLEAR,MEDIUM
8851,2026-01-30 21:41:10,24.43,2,17,20,43.225494,-2.942054,DELIVERED,47,CLEAR,HIGH
8852,2026-01-21 13:36:42,25.78,2,32,26,43.244237,-2.894994,DELIVERED,22,RAIN,MEDIUM
8853,2026-01-23 08:21:59,61.6,4,14,21,43.214916,-2.980067,DELIVERED,1,CLEAR,HIGH
8854,2026-01-20 13:22:43,52.79,5,27,30,43.218148,-2.919503,DELIVERED,47,RAIN,HIGH
8855,2026-01-07 20:03:18,24.32,2,18,17,43.245701,-2.935558,DELIVERED,45,RAIN,LOW
8856,2026-01-08 22:39:50,54.0,4,33,25,43.279287,-2.898846,DELIVERED,48,CLEAR,HIGH
8857,2026-01-13 21:35:15,40.45,3,27,27,43.290388,-2.884194,CANCELLED,45,RAIN,HIGH
8858,2026-01-27 06:30:31,48.81,5,15,20,43.224827,-2.880819,DELIVERED,44,CLEAR,LOW
8859,2026-01-30 19:17:04,41.33,3,16,19,43.25227,-2.912861,DELIVERED,40,RAIN,MEDIUM
8860,2026-01-03 16:15:52,27.03,2,15,21,43.206228,-2.943098,DELIVERED,8,RAIN,LOW
8861,2026-01-07 01:11:56,35.59,3,17,21,43.255783,-2.907827,DELIVERED,35,WIND,LOW
8862,2026-01-11 22:44:38,61.55,5,27,31,43.285694,-2.955894,DELIVERED,34,WIND,HIGH
8863,2026-01-07 01:05:32,51.49,4,19,15,43.202217,-2.882612,DELIVERED,34,CLEAR,MEDIUM
8864,2026-01-26 23:32:28,74.45,5,22,24,43.250388,-2.907311,DELIVERED,25,CLEAR,MEDIUM
8865,2026-01-01 13:04:18,26.56,2,28,23,43.295954,-2.95373,DELIVERED,5,CLEAR,HIGH
8866,2026-01-27 12:12:47,58.49,6,11,16,43.2358,-2.882122,DELIVERED,30,CLEAR,LOW
8867,2026-01-25 12:33:13,55.3,4,22,19,43.244839,-2.91014,DELIVERED,14,RAIN,LOW
8868,2026-01-14 21:19:23,59.62,6,23,17,43.216331,-2.893199,DELIVERED,44,CLEAR,HIGH
8869,2026-01-23 22:52:11,60.13,6,28,26,43.287411,-2.964286,DELIVERED,26,CLEAR,HIGH
8870,2026-01-07 02:22:48,17.94,1,16,26,43.219134,-2.915336,DELIVERED,13,WIND,MEDIUM
8871,2026-01-28 14:34:11,69.36,5,23,25,43.281322,-2.892776,DELIVERED,11,CLEAR,HIGH
8872,2026-01-28 14:33:44,46.58,4,24,28,43.293141,-2.88115,CANCELLED,5,RAIN,HIGH
8873,2026-01-24 20:13:54,57.46,4,22,24,43.261457,-2.902227,DELIVERED,13,WIND,LOW
8874,2026-01-23 12:31:39,34.53,3,19,19,43.243061,-2.966573,DELIVERED,34,CLEAR,LOW
8875,2026-01-04 15:45:07,56.07,4,19,23,43.237174,-2.929296,DELIVERED,48,RAIN,LOW
8876,2026-01-05 22:02:46,77.05,6,26,17,43.248729,-2.974043,DELIVERED,5,CLEAR,HIGH
8877,2026-01-04 14:53:03,20.46,1,41,20,43.232842,-2.936916,DELIVERED,9,CLEAR,HIGH
8878,2026-01-23 05:08:01,74.28,5,27,18,43.278803,-2.972066,DELIVERED,14,CLEAR,LOW
8879,2026-01-24 13:09:26,38.01,3,27,25,43.233772,-2.960402,DELIVERED,24,CLEAR,HIGH
8880,2026-01-14 22:22:39,32.33,3,17,28,43.200964,-2.960457,DELIVERED,49,CLEAR,HIGH
8881,2026-01-05 10:09:15,91.25,5,24,25,43.206016,-2.982498,DELIVERED,36,RAIN,LOW
8882,2026-01-23 13:12:01,52.58,4,32,16,43.249695,-2.960332,DELIVERED,29,CLEAR,MEDIUM
8883,2026-01-15 21:32:44,34.79,3,21,34,43.23293,-2.908339,DELIVERED,34,RAIN,HIGH
8884,2026-01-06 05:20:19,108.56,6,27,19,43.263693,-2.930638,DELIVERED,9,RAIN,LOW
8885,2026-01-01 08:52:02,46.75,4,18,18,43.266648,-2.925743,DELIVERED,45,CLEAR,MEDIUM
8886,2026-01-16 15:27:04,64.45,5,25,18,43.23736,-2.96508,DELIVERED,2,WIND,LOW
8887,2026-01-16 08:16:04,72.9,5,27,19,43.234893,-2.972414,DELIVERED,14,RAIN,LOW
8888,2026-01-03 20:30:01,52.59,6,11,17,43.212066,-2.923348,DELIVERED,16,CLEAR,MEDIUM
8889,2026-01-22 22:53:37,55.97,6,14,31,43.230508,-2.93046,DELIVERED,50,RAIN,HIGH
8890,2026-01-12 07:56:32,17.17,1,20,18,43.2966,-2.900124,DELIVERED,1,RAIN,LOW
8891,2026-01-02 12:48:23,19.73,1,25,14,43.281803,-2.987348,DELIVERED,28,CLEAR,MEDIUM
8892,2026-01-08 09:51:54,50.18,4,13,23,43.29985,-2.984123,DELIVERED,8,RAIN,LOW
8893,2026-01-27 00:51:28,53.26,5,9,23,43.248332,-2.940749,CANCELLED,15,CLEAR,MEDIUM
8894,2026-01-22 01:36:55,89.61,5,30,16,43.251528,-2.921841,DELIVERED,9,CLEAR,LOW
8895,2026-01-31 23:58:37,83.61,6,19,12,43.297676,-2.960529,DELIVERED,11,CLEAR,LOW
8896,2026-01-19 12:03:05,77.3,4,19,21,43.293248,-2.960286,DELIVERED,6,CLEAR,HIGH
8897,2026-01-04 15:55:02,41.41,4,7,13,43.257279,-2.988701,DELIVERED,43,CLEAR,MEDIUM
8898,2026-01-18 13:06:01,42.87,3,18,20,43.214801,-2.951645,DELIVERED,27,CLEAR,MEDIUM
8899,2026-01-24 12:51:44,36.62,2,27,21,43.289348,-2.97732,DELIVERED,33,RAIN,MEDIUM
8900,2026-01-04 21:35:04,50.82,5,19,23,43.278211,-2.954536,DELIVERED,21,RAIN,HIGH
8901,2026-01-30 23:21:20,31.55,2,18,15,43.232507,-2.964629,DELIVERED,46,CLEAR,LOW
8902,2026-01-12 10:32:32,15.38,1,12,17,43.239733,-2.978394,DELIVERED,47,CLEAR,MEDIUM
8903,2026-01-13 14:56:24,38.35,2,24,21,43.231825,-2.963519,DELIVERED,36,CLEAR,MEDIUM
8904,2026-01-22 14:24:46,57.32,4,32,26,43.283431,-2.97024,DELIVERED,48,RAIN,HIGH
8905,2026-01-17 23:38:41,22.02,1,31,19,43.273686,-2.926633,DELIVERED,23,CLEAR,LOW
8906,2026-01-21 21:58:13,10.92,1,13,20,43.277708,-2.893924,CANCELLED,37,CLEAR,MEDIUM
8907,2026-01-20 15:12:21,31.4,2,16,18,43.237924,-2.922642,DELIVERED,13,RAIN,LOW
8908,2026-01-06 21:46:15,26.64,2,20,37,43.208216,-2.897036,DELIVERED,17,RAIN,HIGH
8909,2026-01-04 14:42:56,39.63,4,31,23,43.221206,-2.953676,DELIVERED,4,RAIN,MEDIUM
8910,2026-01-15 18:41:04,39.8,3,18,22,43.265288,-2.941836,DELIVERED,38,CLEAR,HIGH
8911,2026-01-31 14:31:27,55.86,5,17,23,43.208138,-2.920097,DELIVERED,15,CLEAR,HIGH
8912,2026-01-09 00:02:33,51.69,4,15,31,43.215736,-2.953351,DELIVERED,8,RAIN,HIGH
8913,2026-01-26 16:56:35,50.13,5,9,18,43.297655,-2.888425,DELIVERED,15,CLEAR,LOW
8914,2026-01-21 16:13:56,26.02,2,19,21,43.259734,-2.90177,CANCELLED,45,RAIN,MEDIUM
8915,2026-01-01 20:44:11,13.46,1,19,23,43.289972,-2.890065,DELIVERED,32,CLEAR,MEDIUM
8916,2026-01-03 13:23:30,86.5,6,26,20,43.276855,-2.955286,DELIVERED,1,CLEAR,MEDIUM
8917,2026-01-15 16:12:16,83.81,6,17,22,43.204807,-2.948079,DELIVERED,1,RAIN,MEDIUM
8918,2026-01-13 22:37:45,58.12,6,21,27,43.241743,-2.897864,DELIVERED,30,CLEAR,HIGH
8919,2026-01-21 04:20:09,41.69,2,20,29,43.299697,-2.887968,DELIVERED,10,RAIN,HIGH
8920,2026-01-07 21:00:44,36.53,3,30,29,43.298337,-2.942448,DELIVERED,24,RAIN,HIGH
8921,2026-01-31 14:39:08,52.63,4,20,24,43.291442,-2.91184,DELIVERED,11,CLEAR,HIGH
8922,2026-01-21 21:11:02,18.32,1,34,21,43.236427,-2.921239,DELIVERED,33,CLEAR,MEDIUM
8923,2026-01-01 16:26:35,60.65,6,17,18,43.208669,-2.950299,DELIVERED,41,CLEAR,MEDIUM
8924,2026-01-09 21:12:57,19.68,2,18,20,43.219009,-2.938546,DELIVERED,31,CLEAR,MEDIUM
8925,2026-01-07 21:55:00,29.97,2,21,28,43.267491,-2.944598,DELIVERED,39,RAIN,HIGH
8926,2026-01-06 20:23:25,67.12,5,17,11,43.257645,-2.958876,DELIVERED,42,CLEAR,LOW
8927,2026-01-08 15:02:52,59.92,5,20,15,43.212101,-2.935477,DELIVERED,29,CLEAR,MEDIUM
8928,2026-01-12 02:06:56,17.02,1,17,11,43.213148,-2.960853,DELIVERED,32,CLEAR,LOW
8929,2026-01-28 22:26:09,45.09,5,12,15,43.297786,-2.896041,DELIVERED,50,CLEAR,MEDIUM
8930,2026-01-25 21:40:02,87.79,6,29,24,43.23975,-2.926614,DELIVERED,13,CLEAR,HIGH
8931,2026-01-18 15:38:14,71.75,4,23,21,43.245526,-2.945153,DELIVERED,6,CLEAR,HIGH
8932,2026-01-11 12:59:01,13.66,1,19,27,43.24264,-2.946771,DELIVERED,40,RAIN,MEDIUM
8933,2026-01-07 14:05:48,63.06,5,26,25,43.236611,-2.961099,CANCELLED,42,CLEAR,HIGH
8934,2026-01-06 19:36:05,27.81,2,28,19,43.202084,-2.926234,CANCELLED,12,CLEAR,LOW
8935,2026-01-24 13:37:14,43.44,4,25,13,43.278996,-2.89832,DELIVERED,19,CLEAR,MEDIUM
8936,2026-01-31 04:35:44,55.8,3,29,14,43.282093,-2.92284,DELIVERED,23,CLEAR,LOW
8937,2026-01-07 02:59:53,12.34,1,17,13,43.258142,-2.931628,DELIVERED,11,CLEAR,LOW
8938,2026-01-20 13:19:18,40.34,3,31,21,43.27247,-2.979106,DELIVERED,48,RAIN,MEDIUM
8939,2026-01-06 09:56:57,53.24,4,16,12,43.23154,-2.936655,DELIVERED,42,CLEAR,MEDIUM
8940,2026-01-21 23:08:26,46.14,3,19,22,43.278643,-2.989187,DELIVERED,48,CLEAR,MEDIUM
8941,2026-01-01 22:52:54,53.23,5,21,30,43.226079,-2.917286,DELIVERED,20,CLEAR,HIGH
8942,2026-01-20 21:03:35,62.21,6,28,22,43.225768,-2.965314,DELIVERED,4,CLEAR,HIGH
8943,2026-01-15 20:07:52,51.59,4,12,16,43.224114,-2.957308,DELIVERED,17,CLEAR,LOW
8944,2026-01-25 23:49:47,43.04,5,9,15,43.27841,-2.971617,DELIVERED,37,WIND,LOW
8945,2026-01-21 00:05:43,36.64,4,11,14,43.247945,-2.984249,DELIVERED,49,CLEAR,LOW
8946,2026-01-27 13:58:47,42.84,3,37,19,43.247034,-2.963063,DELIVERED,12,RAIN,MEDIUM
8947,2026-01-29 21:02:32,17.5,1,32,23,43.284892,-2.903914,DELIVERED,6,RAIN,HIGH
8948,2026-01-29 13:00:54,25.29,2,22,18,43.210437,-2.917521,DELIVERED,20,CLEAR,MEDIUM
8949,2026-01-06 22:40:28,42.89,3,31,22,43.214047,-2.947022,DELIVERED,12,CLEAR,MEDIUM
8950,2026-01-04 21:24:19,30.36,2,18,25,43.219195,-2.934636,DELIVERED,1,CLEAR,MEDIUM
8951,2026-01-17 21:07:40,14.78,1,18,18,43.26934,-2.951974,DELIVERED,27,CLEAR,MEDIUM
8952,2026-01-12 15:53:23,92.03,5,20,11,43.231187,-2.988892,DELIVERED,10,CLEAR,LOW
8953,2026-01-04 21:02:23,28.39,2,24,20,43.223882,-2.984114,DELIVERED,42,CLEAR,MEDIUM
8954,2026-01-24 12:40:09,43.08,5,14,25,43.204391,-2.923994,DELIVERED,31,CLEAR,HIGH
8955,2026-01-24 22:26:28,11.52,1,25,21,43.231091,-2.981091,DELIVERED,42,CLEAR,HIGH
8956,2026-01-18 19:17:00,32.52,3,15,29,43.298429,-2.912499,DELIVERED,47,CLEAR,HIGH
8957,2026-01-02 13:26:28,38.41,2,36,24,43.221964,-2.982899,CANCELLED,18,CLEAR,HIGH
8958,2026-01-05 15:02:52,43.92,3,20,11,43.28615,-2.905678,DELIVERED,1,CLEAR,LOW
8959,2026-01-13 11:08:19,70.41,4,22,19,43.252921,-2.928825,DELIVERED,10,CLEAR,MEDIUM
8960,2026-01-29 22:19:14,60.2,5,25,29,43.250424,-2.940702,CANCELLED,35,CLEAR,HIGH
8961,2026-01-22 23:12:48,14.49,1,10,14,43.250035,-2.969796,DELIVERED,15,CLEAR,MEDIUM
8962,2026-01-03 18:28:24,68.47,5,28,17,43.290495,-2.956364,DELIVERED,12,CLEAR,LOW
8963,2026-01-28 00:09:43,61.69,6,10,22,43.260619,-2.988478,DELIVERED,20,CLEAR,HIGH
8964,2026-01-04 03:42:14,56.42,6,11,21,43.298773,-2.894684,DELIVERED,49,RAIN,LOW
8965,2026-01-14 13:06:18,43.66,4,28,27,43.217741,-2.978813,DELIVERED,19,CLEAR,HIGH
8966,2026-01-30 11:00:57,29.8,3,13,16,43.282361,-2.96939,DELIVERED,41,CLEAR,LOW
8967,2026-01-31 23:05:01,20.97,2,22,18,43.275495,-2.886841,DELIVERED,4,CLEAR,LOW
8968,2026-01-22 13:22:17,57.28,3,32,24,43.284628,-2.986661,CANCELLED,6,RAIN,MEDIUM
8969,2026-01-24 20:04:19,72.66,4,27,18,43.223804,-2.895168,DELIVERED,28,CLEAR,LOW
8970,2026-01-25 22:41:00,23.19,2,14,27,43.299559,-2.940487,DELIVERED,50,CLEAR,HIGH
8971,2026-01-29 10:50:57,60.39,6,18,10,43.200913,-2.94099,DELIVERED,47,CLEAR,LOW
8972,2026-01-24 13:54:12,48.73,5,16,25,43.282665,-2.927715,DELIVERED,50,CLEAR,HIGH
8973,2026-01-01 20:12:39,15.72,1,18,20,43.222675,-2.888216,DELIVERED,39,RAIN,LOW
8974,2026-01-15 15:23:17,23.61,2,25,16,43.205417,-2.968352,DELIVERED,22,CLEAR,LOW
8975,2026-01-05 13:37:34,33.82,3,31,22,43.206804,-2.985826,DELIVERED,4,WIND,HIGH
8976,2026-01-02 10:15:01,59.27,4,18,11,43.253942,-2.902386,DELIVERED,1,CLEAR,LOW
8977,2026-01-21 21:39:32,21.14,1,40,22,43.248246,-2.982264,CANCELLED,9,WIND,MEDIUM
8978,2026-01-17 15:04:28,16.7,1,21,22,43.251407,-2.928381,DELIVERED,6,RAIN,MEDIUM
8979,2026-01-01 13:43:47,16.11,1,36,26,43.210715,-2.965661,CANCELLED,12,CLEAR,HIGH
8980,2026-01-19 14:54:31,30.99,2,26,25,43.241403,-2.938848,DELIVERED,13,CLEAR,HIGH
8981,2026-01-14 22:03:05,72.88,4,38,24,43.246927,-2.917682,DELIVERED,23,CLEAR,HIGH
8982,2026-01-02 21:26:46,17.99,1,16,25,43.229124,-2.963098,DELIVERED,40,CLEAR,HIGH
8983,2026-01-02 15:12:26,94.13,5,19,11,43.28796,-2.903576,DELIVERED,36,CLEAR,LOW
8984,2026-01-08 14:53:13,8.69,1,31,24,43.267535,-2.956885,DELIVERED,26,RAIN,HIGH
8985,2026-01-25 14:40:36,53.42,4,27,26,43.204517,-2.950862,DELIVERED,34,CLEAR,HIGH
8986,2026-01-15 13:45:45,32.77,2,23,27,43.279646,-2.93637,DELIVERED,48,RAIN,HIGH
8987,2026-01-01 22:04:35,35.8,3,18,29,43.224559,-2.905266,DELIVERED,20,WIND,HIGH
8988,2026-01-04 22:52:06,52.09,3,36,26,43.212625,-2.932767,DELIVERED,9,WIND,HIGH
8989,2026-01-19 22:16:05,23.76,2,27,29,43.230909,-2.915409,DELIVERED,19,CLEAR,HIGH
8990,2026-01-11 22:34:41,28.41,2,17,36,43.265833,-2.906207,DELIVERED,17,RAIN,HIGH
8991,2026-01-07 15:34:20,55.44,3,28,14,43.283487,-2.982326,DELIVERED,33,CLEAR,MEDIUM
8992,2026-01-02 00:24:33,13.74,1,20,17,43.228802,-2.902008,DELIVERED,46,CLEAR,LOW
8993,2026-01-22 09:41:42,88.02,5,29,18,43.270975,-2.883977,DELIVERED,18,CLEAR,MEDIUM
8994,2026-01-04 14:05:36,12.34,1,19,21,43.286881,-2.890652,CANCELLED,15,CLEAR,MEDIUM
8995,2026-01-26 22:10:41,82.1,6,22,20,43.200056,-2.896945,DELIVERED,42,CLEAR,HIGH
8996,2026-01-07 21:12:33,25.6,2,28,18,43.236687,-2.977574,DELIVERED,34,CLEAR,HIGH
8997,2026-01-15 18:37:03,54.6,6,8,11,43.250234,-2.943869,DELIVERED,43,CLEAR,LOW
8998,2026-01-17 13:03:54,16.02,1,22,15,43.24868,-2.98619,DELIVERED,46,CLEAR,MEDIUM
8999,2026-01-04 14:52:04,56.53,3,33,26,43.201451,-2.984239,DELIVERED,9,CLEAR,HIGH
9000,2026-01-25 22:04:57,70.89,6,22,32,43.213361,-2.96202,DELIVERED,5,RAIN,HIGH
9001,2026-01-06 13:31:44,39.34,4,22,29,43.220142,-2.889524,DELIVERED,7,WIND,HIGH
9002,2026-01-18 21:32:48,21.44,2,16,21,43.211346,-2.943626,DELIVERED,41,WIND,MEDIUM
9003,2026-01-18 11:44:58,41.42,3,26,12,43.230505,-2.969533,DELIVERED,14,CLEAR,LOW
9004,2026-01-25 22:45:58,72.11,6,28,30,43.232586,-2.927176,DELIVERED,29,CLEAR,HIGH
9005,2026-01-31 17:03:40,59.82,6,16,18,43.287982,-2.889459,DELIVERED,41,RAIN,LOW
9006,2026-01-02 22:50:36,14.28,1,28,24,43.215061,-2.973433,DELIVERED,13,RAIN,MEDIUM
9007,2026-01-07 20:54:55,40.75,3,17,16,43.249872,-2.894202,DELIVERED,13,WIND,LOW
9008,2026-01-15 23:26:03,11.48,1,13,25,43.206757,-2.937619,DELIVERED,15,RAIN,MEDIUM
9009,2026-01-06 23:14:09,33.35,3,12,27,43.246504,-2.974613,DELIVERED,47,CLEAR,HIGH
9010,2026-01-30 09:14:54,11.86,1,16,18,43.218538,-2.987101,DELIVERED,42,CLEAR,LOW
9011,2026-01-06 13:17:22,9.91,1,20,14,43.2273,-2.97645,DELIVERED,20,CLEAR,MEDIUM
9012,2026-01-11 21:21:33,9.23,1,14,21,43.293893,-2.906139,DELIVERED,16,CLEAR,MEDIUM
9013,2026-01-09 15:06:52,58.65,4,24,26,43.200656,-2.982379,DELIVERED,12,RAIN,MEDIUM
9014,2026-01-25 15:25:42,21.13,1,22,17,43.268703,-2.978231,DELIVERED,6,CLEAR,LOW
9015,2026-01-07 02:39:58,21.31,2,13,17,43.275926,-2.95703,CANCELLED,16,CLEAR,MEDIUM
9016,2026-01-05 18:53:43,39.75,4,11,25,43.261774,-2.935687,DELIVERED,43,RAIN,LOW
9017,2026-01-15 12:37:18,53.18,3,31,20,43.244809,-2.976212,DELIVERED,23,CLEAR,MEDIUM
9018,2026-01-27 21:12:31,19.64,1,40,30,43.267923,-2.983348,DELIVERED,23,CLEAR,HIGH
9019,2026-01-29 14:06:27,28.06,3,21,26,43.283136,-2.978347,DELIVERED,49,WIND,HIGH
9020,2026-01-16 21:22:01,78.72,6,23,22,43.255295,-2.888601,DELIVERED,11,CLEAR,HIGH
9021,2026-01-18 21:15:19,44.11,3,31,12,43.294136,-2.933168,CANCELLED,39,CLEAR,MEDIUM
9022,2026-01-15 13:01:11,23.64,2,22,19,43.25836,-2.936671,DELIVERED,40,CLEAR,MEDIUM
9023,2026-01-12 01:43:22,43.47,3,18,20,43.237361,-2.94249,DELIVERED,39,CLEAR,MEDIUM
9024,2026-01-12 07:26:10,61.33,6,12,23,43.211586,-2.913702,DELIVERED,15,CLEAR,MEDIUM
9025,2026-01-26 22:21:13,70.32,6,28,20,43.242093,-2.946075,DELIVERED,45,CLEAR,HIGH
9026,2026-01-20 12:21:25,25.46,3,12,29,43.295715,-2.929204,DELIVERED,49,RAIN,MEDIUM
9027,2026-01-05 14:33:33,19.26,2,20,28,43.203475,-2.893711,DELIVERED,37,WIND,HIGH
9028,2026-01-18 14:55:14,40.85,4,17,22,43.260505,-2.95958,DELIVERED,44,RAIN,MEDIUM
9029,2026-01-10 22:11:30,82.77,6,23,24,43.299953,-2.974596,DELIVERED,17,CLEAR,HIGH
9030,2026-01-01 12:16:26,17.74,1,16,19,43.212973,-2.888503,DELIVERED,35,CLEAR,MEDIUM
9031,2026-01-19 21:22:32,17.12,1,19,20,43.231255,-2.925252,DELIVERED,17,CLEAR,HIGH
9032,2026-01-14 09:16:37,43.35,3,19,10,43.278187,-2.955684,DELIVERED,48,CLEAR,LOW
9033,2026-01-01 23:00:40,36.63,3,14,19,43.288037,-2.971146,DELIVERED,35,CLEAR,LOW
9034,2026-01-20 12:15:19,55.77,6,13,25,43.28594,-2.88537,DELIVERED,7,WIND,LOW
9035,2026-01-21 03:33:24,45.69,4,11,23,43.299112,-2.95462,DELIVERED,41,CLEAR,HIGH
9036,2026-01-23 14:24:01,75.14,6,25,20,43.240317,-2.95775,DELIVERED,34,RAIN,MEDIUM
9037,2026-01-17 21:38:26,108.24,6,38,27,43.295202,-2.890473,DELIVERED,33,CLEAR,HIGH
9038,2026-01-27 20:26:10,17.03,1,16,16,43.209032,-2.94982,DELIVERED,8,CLEAR,MEDIUM
9039,2026-01-20 22:56:29,14.75,1,25,29,43.202019,-2.916743,DELIVERED,35,WIND,HIGH
9040,2026-01-05 23:00:28,83.03,6,18,20,43.227541,-2.946916,DELIVERED,1,WIND,LOW
9041,2026-01-14 15:26:02,26.94,2,13,11,43.296991,-2.913522,DELIVERED,8,CLEAR,LOW
9042,2026-01-03 21:06:39,28.69,2,33,32,43.277149,-2.952083,DELIVERED,2,RAIN,HIGH
9043,2026-01-08 14:26:13,15.74,1,28,28,43.245188,-2.938476,DELIVERED,2,RAIN,HIGH
9044,2026-01-20 13:22:56,42.43,3,35,21,43.260644,-2.88371,DELIVERED,12,CLEAR,HIGH
9045,2026-01-29 23:52:44,38.25,4,10,30,43.291176,-2.886695,DELIVERED,43,CLEAR,HIGH
9046,2026-01-09 00:37:35,18.73,1,21,22,43.258667,-2.982467,DELIVERED,6,CLEAR,HIGH
