event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-03 17:23:15+00:00,view,28715586,2053013565480109009,apparel.shoes.keds,fila,102.94,555913039.0,37a52b84-93e7-4119-946d-0708b269e2ba
2019-10-03 06:59:57+00:00,view,39800209,2086471240842740173,apparel.shirt,harley-davidson,106.82,517819654.0,5e361a4a-f902-4bf3-9bb7-c3d6397c8a4b
2019-10-01 06:05:33+00:00,view,5100719,2053013553341792533,electronics.clocks,samsung,151.61,512460884.0,c260ee91-f30c-4914-ab41-53b0d6e6b734
2019-10-02 11:07:25+00:00,view,12700706,2053013553559896355,,matador,64.09,513605798.0,fb075266-182d-4c11-b5f7-4e4dcdabd4a7
2019-10-02 13:50:13+00:00,view,2601922,2053013563970159485,,hansa,463.31,542720999.0,b9486390-4a3f-4742-bdb9-16c0218daa7e
2019-10-02 16:20:33+00:00,view,1004948,2053013555631882655,electronics.smartphone,oneplus,800.12,513001808.0,115daf28-fc63-42bc-b35b-8a9000c13a52
2019-10-02 02:34:51+00:00,view,1003328,2053013555631882655,electronics.smartphone,nokia,573.17,552976308.0,dab81cd6-e73a-41e6-a31a-8d7e602c044e
2019-10-03 05:41:17+00:00,view,10900318,2053013555069845885,appliances.kitchen.mixer,willmark,17.99,543819296.0,00fa484c-c0b3-4044-96f0-a0c33b8efbfc
2019-10-02 01:03:14+00:00,view,1004249,2053013555631882655,electronics.smartphone,apple,732.18,555595975.0,60b0c03c-b8a7-43bf-84e9-98d1740c2a97
2019-10-01 17:57:00+00:00,view,27900063,2053013564741911467,,,74.32,555383874.0,be8bbe79-168a-4ddb-b71b-5d4ee6ed2a54
2019-10-02 08:20:02+00:00,view,1005163,2053013555631882655,electronics.smartphone,xiaomi,295.76,545803882.0,3def95c4-04cb-49f7-a0b3-0926bd410889
2019-10-02 12:24:40+00:00,view,12718243,2053013553559896355,,comforser,37.32,520354448.0,a4eb00d7-2bfb-4333-a93c-9d0139dc4fa3
2019-10-03 06:37:41+00:00,view,1004795,2053013555631882655,electronics.smartphone,xiaomi,248.89,514174534.0,7d9ef591-c2d7-43cf-8775-1b9ca1f5a2f8
2019-10-03 16:44:32+00:00,view,31900067,2059484599414685885,,onlitop,244.74,550855195.0,546233a8-f935-406d-a719-c4bd10b5228b
2019-10-01 04:20:17+00:00,purchase,1004566,2053013555631882655,electronics.smartphone,huawei,175.83,514374068.0,359d7306-92a5-45db-9701-c38f9d890e12
2019-10-03 10:17:59+00:00,view,1201284,2053013561059312345,electronics.tablet,lenovo,154.42,519445589.0,d5571122-926c-4736-8596-038d2a806453
2019-10-01 14:18:08+00:00,view,9000194,2053013566067311601,,babylock,1539.0,554944544.0,eb447261-1e2f-4d98-bee1-2b655559bf72
2019-10-03 07:10:04+00:00,view,26204031,2053013563693335403,,sokolov,125.67,556267214.0,bc47ebf2-13c7-45c7-82b6-c2b86d91184f
2019-10-02 05:21:00+00:00,view,21402837,2053013561579406073,electronics.clocks,orient,116.09,539266525.0,72b4e50c-154e-4df2-9918-13fa4dbb8eb0
2019-10-01 20:01:25+00:00,view,26011026,2053013562812531517,,,1.85,519354472.0,6a250b09-dc51-4317-b5e2-7f81c5e9afa9
2019-10-03 17:37:35+00:00,view,1005135,2053013555631882655,electronics.smartphone,apple,1747.79,519673709.0,34331daf-9493-4771-ad9e-6299bc5476fd
2019-10-03 15:11:06+00:00,view,21404032,2053013561579406073,electronics.clocks,,32.18,514244192.0,c0ba8555-751b-4bdd-99e8-98813a8131bf
2019-10-01 14:57:57+00:00,view,1004868,2053013555631882655,electronics.smartphone,xiaomi,514.79,518451017.0,fec38768-d5d3-42f3-8a13-8f9d1d51d32f
2019-10-03 14:19:41+00:00,view,21401203,2053013561579406073,electronics.clocks,casio,169.63,549993502.0,51352ae0-7d5f-44dd-837a-a82750672f6e
2019-10-03 18:42:31+00:00,view,50900058,2134904816839688395,,,4.63,555045939.0,d330f67b-1c1d-4a1f-9ba0-5a6683d75393
2019-10-01 08:39:18+00:00,view,23700002,2053013561847841545,furniture.bedroom.blanket,ikea,21.85,536558519.0,4d59aeed-2a4d-467f-89ee-7fb5c52e8dff
2019-10-03 14:22:53+00:00,view,26500135,2053013563550729061,,lucente,87.78,517394375.0,2f0261f5-6286-4bc1-8e90-d4eff3c26442
2019-10-03 22:00:19+00:00,view,4803878,2053013554658804075,electronics.audio.headphone,xiaomi,43.24,512947482.0,90051221-b998-47e5-9d8c-75bc13b674f2
2019-10-03 18:41:48+00:00,view,38500182,2080463777567867259,,,5.21,541581735.0,582fc41e-75b7-4a6e-afca-6cabacfbf65b
2019-10-02 09:32:52+00:00,view,3700127,2053013565983425517,appliances.environment.vacuum,lg,189.23,514223614.0,4e46da13-2697-4fcd-8367-4122feb56b41
2019-10-02 10:02:52+00:00,view,12201556,2116907525176557699,sport.bicycle,axis,185.33,514537401.0,151cf40e-3deb-473f-a0e9-f95f04c1f830
2019-10-03 10:28:51+00:00,view,26202378,2053013563693335403,,teosa,17.25,520815996.0,86bd6d84-aaae-42a3-bcce-d717c61a1ebc
2019-10-01 09:28:28+00:00,view,1004495,2053013555631882655,electronics.smartphone,meizu,71.79,555565817.0,85835c5d-d9a5-4652-a81b-693297dd897b
2019-10-02 05:49:53+00:00,view,2602093,2053013563970159485,,flama,155.22,551641041.0,809b4b9d-39d0-4df2-be33-b20c6c7487b1
2019-10-01 20:50:34+00:00,view,1003859,2053013555631882655,electronics.smartphone,samsung,251.44,513464684.0,49eec96d-0399-4bc8-bf79-b21d0c838ff8
2019-10-01 06:54:11+00:00,view,3601525,2053013563810775923,appliances.kitchen.washer,samsung,553.24,555516371.0,b77f971d-7168-4793-847d-08fcd4d769d1
2019-10-03 07:54:58+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,132.31,524305144.0,d9982092-c710-41b0-a071-42434182ffeb
2019-10-01 05:12:31+00:00,view,3900971,2053013552326770905,appliances.environment.water_heater,ariston,133.44,513400739.0,49fe2d8a-7b85-4f1f-ad0c-91757e8a259f
2019-10-01 07:40:57+00:00,view,5801511,2053013553945772349,electronics.audio.subwoofer,alphard,101.68,515912944.0,6c7e81f6-af3f-43e8-92f6-2328efa4b234
2019-10-03 19:04:13+00:00,view,13103904,2053013553526341921,,kipardo,248.66,548909868.0,4e91ba3e-d5a0-4941-b5e8-949a4d0f93d8
2019-10-02 08:51:45+00:00,view,1600587,2053013553056579841,computers.peripherals.printer,epson,205.41,513208465.0,609e0e0b-5e90-40c9-9bda-e59f7a467a8b
2019-10-03 17:24:24+00:00,view,13201205,2053013557192163841,furniture.bedroom.bed,,0.0,515568777.0,42335c52-5ca6-4b74-9715-5f014046f607
2019-10-02 17:21:49+00:00,view,8800721,2053013555573162395,electronics.telephone,jinga,8.47,525025552.0,9bd53c99-f96c-4123-918f-cd0342f3a95e
2019-10-02 15:37:53+00:00,view,1307253,2053013558920217191,computers.notebook,asus,1139.51,512377888.0,39f8718b-677a-428e-b128-81a3f348986b
2019-10-03 11:57:44+00:00,view,3701082,2053013565983425517,appliances.environment.vacuum,samsung,123.53,516078192.0,27c2a30a-492b-42b1-b31c-01be45266196
2019-10-03 03:13:22+00:00,view,1005073,2053013555631882655,electronics.smartphone,samsung,1176.35,512868279.0,8b043aed-624a-4ea9-b1b8-3f73334e6e67
2019-10-03 12:16:44+00:00,view,1004993,2053013555631882655,electronics.smartphone,oneplus,591.75,532725420.0,4c1fb0ff-0ec3-4c01-a3c6-9cfe95cb880f
2019-10-01 03:59:24+00:00,view,2800128,2053013563835941749,appliances.kitchen.refrigerators,atlant,304.25,519513474.0,c5083f8c-034b-419c-87d2-b0c9f0710010
2019-10-03 13:36:18+00:00,view,4100131,2053013561218695907,,sony,362.43,513205310.0,e9769323-f672-07db-59e2-27ae0b1ae349
2019-10-01 19:40:41+00:00,view,1004781,2053013555631882655,electronics.smartphone,huawei,278.14,514833082.0,e4c3794a-e278-4678-a21b-c324063f16f5
2019-10-02 09:16:46+00:00,view,17200829,2053013559792632471,furniture.living_room.sofa,,591.78,518634336.0,0553cced-d844-43ca-9a24-8f647a1e26d0
2019-10-02 15:06:50+00:00,view,6200539,2053013552293216471,appliances.environment.air_heater,midea,77.19,519082232.0,178e34b5-6cd3-4c1a-abc0-4703a9c27803
2019-10-01 07:20:09+00:00,view,32701100,2055156924466332447,,shimano,226.49,531506415.0,e1153b9f-babe-43b9-bc36-5667326b7620
2019-10-03 06:09:47+00:00,view,35000007,2070005009172398851,,boyscout,5.11,543978921.0,d6a368e9-aeca-44ba-a6e0-959817707d1f
2019-10-03 10:53:53+00:00,view,1004806,2053013555631882655,electronics.smartphone,xiaomi,349.79,522110892.0,ddd9b4c8-a44b-4c6d-b7a7-76fd4e564563
2019-10-02 07:56:57+00:00,view,1002524,2053013555631882655,electronics.smartphone,apple,513.47,517453255.0,0f778500-eb46-45a7-9b12-8b1bf6086011
2019-10-02 10:41:47+00:00,view,1004903,2053013555631882655,electronics.smartphone,huawei,111.71,553506685.0,f77774be-2c43-422c-bff8-0d91e43452ef
2019-10-02 16:03:02+00:00,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,231.41,548037001.0,beb0da6c-b61f-46b5-a875-2079b46d3262
2019-10-02 05:37:26+00:00,view,2800511,2053013563835941749,appliances.kitchen.refrigerators,hansa,257.38,523941049.0,37f4dbf8-2b9f-4365-9b46-d04dc660517c
2019-10-02 08:07:04+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,132.87,555588220.0,e1adb7fb-4b73-44ed-a44b-30cf335c3181
2019-10-01 13:09:22+00:00,view,2701882,2053013563911439225,appliances.kitchen.refrigerators,beko,250.81,555636047.0,dac53532-10d4-4a6f-a181-ca3bae1d2651
2019-10-02 20:09:30+00:00,view,1307362,2053013558920217191,computers.notebook,lenovo,878.46,543789288.0,13c510e3-0179-4714-9ed4-1fe7bfbee1e5
2019-10-02 12:56:22+00:00,purchase,5100816,2053013553375346967,,xiaomi,29.54,513174788.0,c8238132-4ae0-44e9-ad35-65370f6c2b02
2019-10-03 15:52:30+00:00,view,1004662,2053013555631882655,electronics.smartphone,samsung,1158.05,513198665.0,471d65f4-d452-4532-bd0d-74d0876690b3
2019-10-02 09:43:43+00:00,view,35108572,2070005009382114061,apparel.underwear,milavitsa,12.85,547137550.0,43e1589a-0163-482e-9274-ecd56e151bc2
2019-10-01 15:53:14+00:00,view,1306358,2053013558920217191,computers.notebook,acer,772.19,550093488.0,6d9f2d47-c893-4fb4-9806-90cb6c88c5e9
2019-10-03 10:32:26+00:00,view,18000196,2053013558525952589,,samsung,10.27,515829325.0,200c0f2a-98d3-4af7-91b6-6e963130687f
2019-10-01 18:18:44+00:00,view,23900006,2053013561814287111,,vladi,36.04,550117627.0,22131f1d-5324-45d6-ae1e-592e6e45df64
2019-10-03 05:55:19+00:00,view,26300089,2053013563584283495,,lucente,271.82,543938789.0,2aa024a4-c1b1-4d07-99f5-18081b154477
2019-10-01 03:55:33+00:00,view,12712807,2053013553559896355,,hankook,102.96,526207679.0,4d97eb18-1c6b-4a5f-bb4a-043758f07612
2019-10-02 16:32:24+00:00,view,1003943,2053013555631882655,electronics.smartphone,xiaomi,164.74,543196409.0,ae46a891-a755-459d-a918-39cecdb75dc1
2019-10-01 11:33:22+00:00,view,31500291,2053013558031024687,,luminarc,128.45,538594946.0,790dbab8-9953-45e3-a6e0-801b02958499
2019-10-01 05:19:56+00:00,view,5100564,2053013553341792533,electronics.clocks,samsung,259.98,539137118.0,ba0b1d15-565e-4cfd-8d81-110a7ac2da81
2019-10-03 19:16:10+00:00,view,22700096,2053013556168753601,,,248.4,513186166.0,b2894c82-e6b6-433f-bfa5-278765b74357
2019-10-03 09:06:06+00:00,view,1004777,2053013555631882655,electronics.smartphone,xiaomi,135.01,539538291.0,a93e7eba-4e67-445c-9788-71203d2f4d74
2019-10-03 19:04:38+00:00,view,26601283,2053013563517174627,,,431.38,514188868.0,554a3002-d130-4839-90c6-1c0a0cf1ea1e
2019-10-03 19:17:15+00:00,view,1005002,2053013555631882655,electronics.smartphone,huawei,257.31,555360652.0,60d03afa-0b0c-4c2b-b49c-013146b9c378
2019-10-02 17:18:14+00:00,view,1005120,2053013555631882655,electronics.smartphone,apple,1181.5,530278211.0,643ddfb9-5e8e-45f9-ae03-461d59e62f7c
2019-10-01 17:22:54+00:00,view,5800116,2053013553945772349,electronics.audio.subwoofer,hertz,82.7,517444863.0,b6fd2d73-b372-4bb0-b179-6d020823f6ce
2019-10-03 14:44:21+00:00,view,28715451,2053013565480109009,apparel.shoes.keds,remonte,57.92,556318303.0,69be7107-7567-4276-842a-e316ed5e5c76
2019-10-03 11:48:25+00:00,view,1307237,2053013558920217191,computers.notebook,lenovo,257.38,529346271.0,6386009d-0945-4bd4-bc8b-152b60967a3c
2019-10-02 10:45:59+00:00,view,5801317,2053013553945772349,electronics.audio.subwoofer,hertz,143.53,512576856.0,1f169c0e-34c8-4bcd-9700-e693bf8ff201
2019-10-01 07:47:56+00:00,view,1005130,2053013555631882655,electronics.smartphone,apple,1619.09,547372585.0,45d42d4b-ee7e-4393-ba58-4aef321bbd16
2019-10-02 20:36:03+00:00,purchase,19200010,2053013556202308035,construction.tools.saw,huter,84.66,546288633.0,2057c8ee-59e2-41d4-a362-75e60bd84d45
2019-10-01 06:48:30+00:00,view,12702012,2053013553559896355,,cordiant,27.03,527437039.0,ab6571e4-3ca1-4f5c-8ffb-5c7d5d6065ee
2019-10-03 16:13:48+00:00,view,2700574,2053013563911439225,appliances.kitchen.refrigerators,atlant,411.59,539957845.0,bc09463d-cc32-4056-86f2-d90d290d193d
2019-10-03 03:16:39+00:00,view,1004659,2053013555631882655,electronics.smartphone,samsung,731.04,555118377.0,931a1b70-b6a9-4142-a017-23bfea9850ab
2019-10-02 13:51:12+00:00,view,1005178,2053013555631882655,electronics.smartphone,samsung,900.64,541136754.0,cd07e3f5-a429-468d-a390-a2440033df09
2019-10-03 18:16:43+00:00,view,4700355,2053013560899928785,auto.accessories.videoregister,ibox,46.33,512510629.0,c55a371b-5919-4d0e-a750-ebd433d53df2
2019-10-03 17:55:35+00:00,view,1004235,2053013555631882655,electronics.smartphone,apple,1183.05,514000315.0,ac954470-6313-4ea4-b594-2560db245276
2019-10-01 17:22:38+00:00,view,3500122,2053013555287949705,,bosch,113.49,523911402.0,1cecbc11-ef9b-4462-bb1f-c3d08ea3474d
2019-10-03 17:08:37+00:00,view,44700008,2104564977229628393,,lux,59.2,517881550.0,e3a538f7-4dc0-4b55-b395-8e063a9cc200
2019-10-03 05:31:00+00:00,view,40500123,2090228401527849663,,xiaomi,37.56,524807128.0,89b775bb-6fd8-4991-b417-f805e6901a2d
2019-10-02 14:22:23+00:00,view,44100015,2100065069302809284,,cifyurm,23.17,545546430.0,f2122554-3b41-465e-ad8b-229f5035802e
2019-10-01 02:53:55+00:00,view,2602007,2053013563970159485,,bosch,620.32,555466610.0,09e1460c-b526-46a6-814d-40b68fae8cf3
2019-10-02 17:44:30+00:00,cart,1004777,2053013555631882655,electronics.smartphone,xiaomi,135.01,514439749.0,5083a762-9921-4ea0-a5d6-5fde0dc3a997
2019-10-01 15:29:19+00:00,view,7004508,2053013560346280633,kids.carriage,belecoo,102.81,527809199.0,640f1978-879e-4297-9c93-918201267ddc
2019-10-03 15:58:04+00:00,view,4802974,2053013554658804075,electronics.audio.headphone,kingston,37.04,512723876.0,009d73a5-6ba2-4edb-a9e6-25b094de9962
2019-10-02 10:15:05+00:00,view,12713439,2053013553559896355,,yokohama,106.31,546341540.0,e152dc6a-3200-4404-9da9-1dbd54b1860c
2019-10-02 21:27:47+00:00,view,1003317,2053013555631882655,electronics.smartphone,apple,939.54,556177002.0,0eed8862-5a00-4d06-bfbe-29218e210f7a
2019-10-01 06:39:33+00:00,view,3601390,2053013563810775923,appliances.kitchen.washer,samsung,332.6,515036951.0,53c5aa61-5b63-4680-a7a3-5d9dafcce8fc
2019-10-02 17:24:44+00:00,view,1005115,2053013555631882655,electronics.smartphone,apple,975.56,554563277.0,64d665c5-8c69-4023-ac04-83133bf65b11
2019-10-03 20:35:37+00:00,view,1002544,2053013555631882655,electronics.smartphone,apple,462.39,527927809.0,1ca452f4-97dc-4252-a624-e6c3a5c7da17
2019-10-01 14:31:59+00:00,view,11200098,2053013562946749253,appliances.personal.scales,polaris,22.63,517403111.0,9fa407c9-d196-4153-b6cd-b998dbf02c6a
2019-10-01 08:33:29+00:00,view,28716714,2053013565480109009,apparel.shoes.keds,,89.84,517125295.0,21f5964f-563d-4c17-a023-0cbb748a1e90
2019-10-03 01:07:13+00:00,view,18000252,2053013558525952589,,remax,10.27,548885415.0,82beac6b-6fa9-4de7-a30f-86626a609509
2019-10-02 11:36:41+00:00,view,1004833,2053013555631882655,electronics.smartphone,samsung,174.34,552422766.0,241ecabe-f3b1-423c-8413-b667cccc18cd
2019-10-02 06:13:43+00:00,view,10900384,2053013555069845885,appliances.kitchen.mixer,kitfort,149.04,543187901.0,bafa1cad-51f8-4db9-8ef4-0e4d9d3dd8be
2019-10-02 08:36:00+00:00,view,3601272,2053013563810775923,appliances.kitchen.washer,artel,97.87,531576123.0,b981ac0a-3599-4976-802b-810584bb7cf2
2019-10-01 10:15:25+00:00,view,21408262,2053013561579406073,electronics.clocks,tissot,480.32,539889874.0,783fa8c7-58b2-480e-8799-f0d21ec15d42
2019-10-03 04:52:06+00:00,view,8500420,2053013552259662037,,,316.83,522461465.0,c5613423-c123-48c4-951d-c19b079e6d79
2019-10-01 07:44:48+00:00,view,8800911,2053013555573162395,electronics.telephone,nokia,23.16,555532093.0,536fc317-c753-4d15-94d9-1921304dc222
2019-10-01 13:18:24+00:00,view,1801691,2053013554415534427,electronics.video.tv,samsung,488.85,539921763.0,3b92b699-de03-4846-8b28-5451ed836ee5
2019-10-01 08:36:12+00:00,view,1005139,2053013555631882655,electronics.smartphone,apple,2072.1,541688845.0,15081bd3-c479-4812-9bee-f26c3478bdc7
2019-10-01 17:27:48+00:00,view,1004228,2053013555631882655,electronics.smartphone,apple,1142.86,524722421.0,c853fd21-16ca-4ce9-a9bb-5560a72c2532
2019-10-01 10:16:54+00:00,view,1002538,2053013555631882655,electronics.smartphone,apple,603.5,553360332.0,df31ba9f-2e88-405e-9005-03220a19612d
2019-10-02 15:49:59+00:00,view,26200589,2053013563693335403,,,216.22,527205292.0,f8f7843a-6ad7-425f-8ae1-0b5a02336e11
2019-10-01 08:34:20+00:00,view,5100268,2053013553341792533,electronics.clocks,wonlex,19.82,555513652.0,1a368b79-c9b3-47f1-97e2-ca46054d3206
2019-10-02 10:12:34+00:00,view,3200243,2053013555321504139,appliances.kitchen.meat_grinder,polaris,51.46,530445967.0,448e51c4-66a7-4291-8f21-e8a5a1a040eb
2019-10-03 09:04:41+00:00,view,9600077,2053013561185141473,,parrot,180.16,545041788.0,aa668fbf-adc1-4e4e-90cc-ceeef1e1d76f
2019-10-01 07:35:37+00:00,view,13400655,2053013557066334713,,,126.62,544278990.0,f171235c-e967-47bc-9ef8-2bfef70d866f
2019-10-01 12:15:14+00:00,purchase,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,517808648.0,c93f9fec-b24a-4046-9485-158e6ff78e0f
2019-10-03 18:22:40+00:00,view,1004785,2053013555631882655,electronics.smartphone,huawei,274.73,540641720.0,bdf2c03a-81cc-437f-a598-d6eda27b88eb
2019-10-01 14:28:16+00:00,view,1004791,2053013555631882655,electronics.smartphone,xiaomi,142.86,549592040.0,b678f7c0-3881-4047-b0a9-6a25e6d7f148
2019-10-03 09:09:45+00:00,purchase,1005137,2053013555631882655,electronics.smartphone,apple,1541.87,514461320.0,29161d11-596d-4225-8dee-6d80b3f1a8b0
2019-10-03 17:34:34+00:00,view,1004749,2053013555631882655,electronics.smartphone,samsung,198.2,519044928.0,8d01892f-b7da-4113-ae48-ccfcfd36afa3
2019-10-02 14:57:48+00:00,view,1004835,2053013555631882655,electronics.smartphone,samsung,230.89,546016015.0,0d14a15c-a991-4c61-a699-d2b25e126633
2019-10-02 17:03:25+00:00,view,1307189,2053013558920217191,computers.notebook,lenovo,672.1,536571866.0,3969feee-cc4d-4ff7-8690-636e084d08a6
2019-10-01 16:42:16+00:00,view,1004835,2053013555631882655,electronics.smartphone,samsung,230.89,517600887.0,dc1c6696-91ad-4e6b-ac09-122eecc5e8eb
2019-10-03 06:32:01+00:00,view,5100376,2053013553341792533,electronics.clocks,xiaomi,67.98,531575871.0,c09b6e49-cdd5-4815-a288-4e5d668652f3
2019-10-02 15:38:28+00:00,view,34700096,2061717937420501730,,,6.18,534969410.0,b7144a27-9de8-4666-be1a-10fd10b22698
2019-10-03 17:05:43+00:00,view,34500011,2061717948468297988,,,7.95,539818629.0,5cc58126-16b8-4fd5-883c-ec885f8b803f
2019-10-03 19:29:49+00:00,view,1004797,2053013555631882655,electronics.smartphone,xiaomi,349.82,513589870.0,65430953-e376-4696-b850-1c53003ebd41
2019-10-02 12:29:22+00:00,view,28718083,2053013565069067197,apparel.shoes.keds,respect,51.22,520055275.0,06477e76-d378-476d-984a-41c2bc3614a6
2019-10-02 04:39:11+00:00,view,10502116,2053013553199186187,,filly,7.72,522285706.0,0e0ab5af-78f2-4c21-9790-58ad15fca646
2019-10-01 09:05:21+00:00,view,6000157,2053013560807654091,auto.accessories.alarm,starline,91.12,553188557.0,042b6356-6136-47bd-b957-3e9e029530a5
2019-10-01 23:41:24+00:00,view,4803925,2053013554658804075,electronics.audio.headphone,jbl,98.84,555339468.0,42bc0dad-037d-4f6a-969e-6055f51020c1
2019-10-03 08:00:22+00:00,view,4201112,2053013552351936731,appliances.environment.air_conditioner,atlantic,300.57,537448345.0,ab521ee0-81c5-44bc-9935-9ad1b83fb046
2019-10-02 16:08:15+00:00,view,5701137,2053013553970938175,auto.accessories.player,pioneer,198.2,551116663.0,a9fef122-4312-493a-bab8-17f25d59e4d5
2019-10-01 06:16:41+00:00,view,1802033,2053013554415534427,electronics.video.tv,kivi,153.67,512523841.0,f26e239a-419d-4cc6-9cfe-a648ba4ca7c8
2019-10-03 12:45:48+00:00,view,32400584,2053013566562238479,,,18.66,514686380.0,f87d9886-4a91-4ef4-adeb-796eff047f2c
2019-10-03 13:49:58+00:00,view,1480713,2053013561092866779,computers.desktop,pulser,818.53,546690640.0,d753fdd9-e97d-4774-a1fe-44d5f27af1fb
2019-10-03 13:53:25+00:00,view,11400604,2053013558458843721,,hoco,25.71,530944460.0,105d58ab-98f5-41a7-9d00-98f79a442ee5
2019-10-03 16:06:59+00:00,view,12719534,2053013553559896355,,yokohama,45.69,547203847.0,caf21dc8-80bd-4ccb-927c-64b545e64482
2019-10-03 17:24:14+00:00,view,21400648,2053013561579406073,electronics.clocks,orient,179.93,512413431.0,5daf4cfa-b69c-4e2a-a773-8edd70c75c20
2019-10-01 15:21:58+00:00,view,42800011,2096280510920655375,construction.tools.saw,metabo,208.3,516697598.0,5b4ccf2f-5c58-4463-ac9d-08c2067d75d8
2019-10-03 16:44:16+00:00,view,5300125,2053013563173241677,,philips,48.88,513275405.0,1d37745b-23be-4bfa-8abd-9aa19e8c440f
2019-10-01 16:49:04+00:00,view,10800074,2053013554994348409,,redmond,43.73,530042432.0,d60aff23-d114-481e-bc67-9bb0532b7897
2019-10-01 03:04:05+00:00,view,8500087,2053013552259662037,,hubert,582.59,532583709.0,fa9290b0-e992-4566-9b9f-f1d6573aea5d
2019-10-01 06:48:39+00:00,view,1004961,2053013555631882655,electronics.smartphone,oppo,179.36,512987599.0,5a5b2a77-5d09-4409-91d8-6ee4f705f377
2019-10-01 09:00:46+00:00,view,21407803,2053013561579406073,electronics.clocks,,38.87,513624038.0,5601116e-e245-442a-b53e-6e037282240e
2019-10-01 06:52:41+00:00,view,24000045,2053013563332625239,,selective,30.89,518627755.0,9ead8f81-1b9e-4d38-a53b-4cd4a6370ccb
2019-10-01 07:59:14+00:00,view,1002547,2053013555631882655,electronics.smartphone,apple,470.77,538388546.0,cd8d3902-8d3d-4d49-ba92-badacceda157
2019-10-03 07:21:29+00:00,view,1307135,2053013558920217191,computers.notebook,hp,320.35,513486000.0,c366675c-432b-4678-8caf-e885d69fd260
2019-10-02 12:18:32+00:00,view,1002482,2053013555631882655,electronics.smartphone,meizu,128.3,513048602.0,44687119-b096-4c30-9faa-c0db2a8aac4f
2019-10-02 14:36:46+00:00,view,1004759,2053013555631882655,electronics.smartphone,doogee,101.71,553138970.0,13b4bf68-7edc-4e9d-bb7a-edd8a017a278
2019-10-03 06:10:16+00:00,view,1004838,2053013555631882655,electronics.smartphone,oppo,179.14,552971330.0,d906ba15-cd36-4e55-a139-6178390ed510
2019-10-01 03:44:32+00:00,view,15800023,2053013560144954031,,,128.71,516056447.0,9a7c5cfd-a60f-4c16-9e2a-65b98be72185
2019-10-02 08:58:15+00:00,view,2201067,2053013560555995845,,canon,2149.35,514226370.0,566194a3-d60d-473b-b962-f498cb5482f0
2019-10-01 06:50:39+00:00,view,21409263,2053013561579406073,electronics.clocks,,1713.04,516435558.0,93289180-e40b-4f18-b426-4d828ba7a0b9
2019-10-02 07:26:15+00:00,view,1004786,2053013555631882655,electronics.smartphone,huawei,276.71,542340802.0,c1d08e54-f2e6-4d97-bc5a-90f0cc21dff1
2019-10-03 08:51:38+00:00,view,4804056,2053013554658804075,electronics.audio.headphone,apple,161.9,513254787.0,79f22027-c42a-4c39-8dae-b8484f55217e
2019-10-01 08:41:47+00:00,view,1004659,2053013555631882655,electronics.smartphone,samsung,787.09,514256060.0,230631fc-83da-43d8-9135-06493191cd78
2019-10-03 14:59:55+00:00,view,3701323,2053013565983425517,appliances.environment.vacuum,bosch,142.06,556425949.0,e137c760-18d7-44cc-96c3-b48988b133ca
2019-10-03 06:56:14+00:00,view,13100407,2053013553526341921,,,89.78,549581749.0,471eb956-b881-4045-bdde-8f74a8768d5f
2019-10-01 10:25:06+00:00,view,37500290,2076715364204413467,,carters,40.28,533288666.0,6dc0e73d-987d-41c6-b5fa-0a88d0cdc274
2019-10-01 07:53:58+00:00,view,27300028,2053013563366179673,,waterpik,229.08,516718700.0,50794033-b1bc-448c-9904-ab4e830e9ee3
2019-10-03 06:09:49+00:00,view,3700781,2053013565983425517,appliances.environment.vacuum,polaris,34.72,515318703.0,0826cdb2-f8ee-4100-89ae-2be862a3229c
2019-10-02 07:44:07+00:00,view,1004246,2053013555631882655,electronics.smartphone,apple,732.7,523342156.0,a5ba0b87-d3e5-494f-9bec-80bf51d3a295
2019-10-03 17:35:57+00:00,view,4900000,2053013555220840837,appliances.kitchen.juicer,braun,128.42,512442280.0,5fdf7575-66e3-4b0c-9f09-5526571cb645
2019-10-01 06:35:24+00:00,view,11400446,2053013558458843721,,xiaomi,14.16,555012806.0,15e04bde-df11-4654-9059-bfae73109bf9
2019-10-02 03:42:45+00:00,view,4100261,2053013561218695907,,sony,588.9,531928822.0,fb88d200-1a08-438c-9ab9-39f482b853ec
2019-10-01 20:06:27+00:00,view,12202418,2116907525176557699,sport.bicycle,gt,321.5,512902216.0,cf6a11d4-848d-4116-91c5-36edf4816e0c
2019-10-01 16:11:31+00:00,view,1004708,2053013555631882655,electronics.smartphone,huawei,154.07,523701051.0,00a58c90-0167-46d6-b10d-f9838a39d1bb
2019-10-02 13:41:25+00:00,view,3701155,2053013565983425517,appliances.environment.vacuum,tefal,200.75,548129736.0,0fb95510-ce44-4307-b0aa-fb1f1ff71388
2019-10-01 17:16:01+00:00,view,1004767,2053013555631882655,electronics.smartphone,samsung,254.11,555095893.0,fad3fc51-b678-4e26-afcc-ad0e2cdd4d0a
2019-10-03 10:19:45+00:00,view,1004385,2053013555631882655,electronics.smartphone,oppo,776.08,514216184.0,1e0ec2e7-cf8e-4506-ab89-6cb16492b7db
